Proximity
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0
100.0
0.48
82.68
87.64
99.6
0.0
0.05
86.54
0.67
0.03
10.47
0.06
0.67
0.67
0.0
0.06
0.0
0.67
0.0
95.12
0.06
2.49
1.9
0.09
100.0
14.16
99.48
21.12
0.0
94.17
0.54
100.0
20.79
0.67
1.71
0.05
0.45
0.5
0.03
0.43
0.45
100.0
1.7
0.02
0.0
35.35
95.32
100.0
0.0
0.37
98.05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.0
0.73
96.01
0.0
0
0.0
0.03
0.01
0.0
0.0
0.0
0.0
34.85
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19.05
0.05
100.0
0.06
0.01
0.0
0.01
0.0
0.01
0.0
0.0
0.01
0.09
0.0
0.01
35.32
54.65
0.02
27.04
0.0
100.0
0.67
28.65
28.65
28.65
0.58
0.0
28.65
0.04
28.65
0.0
0.0
0.0
0.0
0.0
0
100.0
100.0
0.0
0.0
28.65
0.67
1.01
0.0
0.0
0.0
0.0
0.0
13.6
0.03
0.01
3.15
63.47
100.0
0.02
0.0
0.01
82.66
0.0
0.0
0.0
93.5
0.0
0.0
100.0
0.0
0.0
0.0
0.0
0.0
0.21
4.07
2.47
0.33
0.0
0.04
1.61
15.45
77.7
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.0
0.12
0.0
0.57
0.57
0.01
0.01
0.01
0.03
0.67
9.99
0.64
98.53
25.26
25.26
25.26
25.26
25.26
25.26
25.26
25.26
0.03
66.09
1.01
0.0
28.65
28.65
0.0
0.0
0.0
0.03
98.14
0.03
0.01
0.03
0.67
0.0
0.06
0.06
0.01
25.26
25.26
0.01
0.03
0.01
0.0
0.38
0.34
75.15
0.0
0.05
0.0
0.0
0.12
0.0
0.04
0.0
0.01
0.0
0.0
0.0
0.01
8.93
0.0
95.16
98.84
0.0
0.02
100.0
8.21
0.0
0.02
100.0
1.83
1.83
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.03
0.01
0.01
0.01
0.01
0.03
0.01
0.01
0.01
1.68
0.01
0.0
0.0
1.42
0.0
100.0
100.0
0.28
15.76
0.0
0.07
0.0
0.0
0.0
25.85
0.0
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.75
0.01
0.75
0.0
2.65
0.11
0.05
0.03
17.02
0.0
0.69
0.01
100.0
0.19
0.17
81.54
0.67
0.03
0.25
0.25
0.32
0.04
0.33
0.07
0.03
12.19
0.0
13.13
92.24
0.09
97.53
0.0
0.0
98.9
94.97
2.61
0.03
0.03
0.05
0.04
0.04
0.03
17.91
17.91
18.47
18.49
0.67
0.05
0.26
3.8
0.32
0.08
0.65
1.64
5.18
0.45
1.73
0.26
0.01
5.68
0.01
0.01
0.03
0.36
1.31
1.92
7.36
7.36
7.36
7.36
7.36
7.36
7.36
7.36
7.36
7.36
7.36
7.36
100.0
0.67
100.0
100.0
0.03
100.0
0.03
0.03
0.25
100.0
100.0
0.0
0.0
0.0
0.03
100.0
0.03
0.03
0.0
0.67
0.67
100.0
0.25
0.03
0.67
0.0
0.08
0.01
98.47
99.68
0.67
0.0
5.23
0.03
0.03
0.03
0.03
0.03
21.73
3.52
3.52
3.52
3.52
3.52
3.52
3.52
3.52
3.52
9.0
0.49
0.09
0.0
47.59
55.19
0.13
28.65
1.81
0.0
47.24
47.24
47.24
47.24
47.24
47.24
47.24
0.0
0.0
0.03
13.53
1.83
0.0
0.0
0.0
0.67
91.21
0.81
0.01
100.0
0.0
100.0
0.03
97.96
1.81
100.0
0.67
13.53
0.03
0.03
0.0
100.0
16.62
4.98
0
1.83
1.83
100.0
1.83
100.0
0.0
0.18
0.0
0.0
0.0
0.0
0.74
0.72
53.46
100.0
0.03
1.83
1.42
0.0
98.16
99.27
0.0
0.0
0.01
78.06
86.22
0.0
36.97
98.53
0.67
0.04
0.0
0.0
0.0
0.01
0.02
0.66
0.0
0.0
0.03
0.06
99.75
0.03
0.05
1.86
1.41
1.41
1.41
1.41
1.41
1.41
1.41
1.41
1.41
1.41
1.41
1.41
1.41
6.12
0.02
18.49
0.0
100.0
0.01
92.04
92.04
61.53
92.09
92.09
100.0
98.48
1.83
45.19
0.09
0.0
0.03
0.01
0.01
0.03
1.83
0.01
0.0
0.75
0.03
1.83
0.0
0.0
0.0
0.0
0.58
98.97
0.0
0.67
0.04
0.03
0.67
18.56
0.03
0.32
0.89
1.74
0.0
0.0
7.76
100.0
0.0
65.08
0.0
0.0
0.0
100.0
0.58
0.18
0.06
0.0
85.08
0.02
0.0
90.79
100.0
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
4.05
98.13
1.06
1.83
1.83
0.25
58.36
0.21
100.0
0.48
0.01
0.0
0.02
0.01
0.01
0.03
3.95
0.03
0.01
0.0
11.99
0.45
0.45
0.59
0.03
6.21
0.01
7.66
0.0
13.15
0.67
0.0
0.0
1.83
0.0
31.0
3.24
0.0
0.13
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
73.84
0.04
0.0
0.0
98.02
0.05
0.65
0.0
0.0
0.0
0.0
0.0
0.03
0.04
0.0
0.16
0.0
0.0
0.0
0.07
49.54
0.03
0.01
0.67
0.15
0.03
100.0
1.98
100.0
5.32
5.12
0.0
1.83
0.0
1.02
100.0
0.07
100.0
0.55
3.71
0.0
0.67
0.67
0.26
0.04
0.04
0.0
88.74
0.03
0.03
0.01
0.42
1.11
4.08
98.76
0.01
100.0
0.0
0.02
99.23
0.84
63.93
63.93
63.93
63.93
63.93
63.93
0.14
0.03
0.01
0.72
100.0
0.53
0.0
0.0
0.0
67.03
0.03
0.39
28.65
0.66
78.88
2.38
0.45
0.01
3.82
0.25
1.81
0.03
0.0
0.65
0.0
18.59
1.56
1.67
17.49
0.01
0.01
0.01
0.01
0.01
0.01
1.83
1.59
17.91
17.6
1.66
16.43
0.73
16.53
33.29
98.49
10.89
0.0
0.24
0.23
0.51
1.73
0.0
0.02
22.31
0.45
0.67
0.6
0.01
0.0
5.84
100.0
100.0
0.01
16.53
0.0
0.6
1.66
98.49
0.0
0.12
0.13
0.18
0.01
0.04
0.02
3.69
0.88
0.0
0.02
7.77
0.22
0.04
99.66
43.4
0.05
0.0
0.0
0.0
0.0
56.89
0.0
0.04
0.08
0.0
0.0
0.19
0.01
0.0
0.11
0.18
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03
17.78
0.0
0.0
0.0
0.04
0.03
86.75
76.36
1.83
0.04
0.0
0.0
0.0
0.0
0.0
17.03
0.13
0.62
1.78
3.99
0.07
1.74
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.07
6.89
6.96
6.86
7.28
0.0
0.0
0.0
1.61
98.9
0.0
1.61
99.6
0.41
0.09
1.83
0.67
0.13
1.73
0.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.67
0.0
0.0
0.0
94.07
100.0
0.01
0.01
0.0
2.23
8.2
8.35
8.82
8.35
8.35
8.82
0.0
8.35
0.0
8.82
8.35
8.82
8.66
0.0
0.0
1.85
0.12
0.63
0.0
73.65
0.03
1.72
0.04
0.01
100.0
0.15
0.01
100.0
0.66
3.61
0.02
0.02
0.82
13.21
78.0
0.01
61.22
0.0
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
2.18
0.0
0.02
0.0
12.65
0.51
0.0
0.0
0.0
0.34
0.0
13.22
0.01
1.63
19.98
0.14
94.71
99.78
81.54
1.17
5.54
0.01
29.24
13.48
92.31
13.53
0.37
0.03
0.03
0.95
1.57
0.61
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
3.02
0.02
0.0
7.1
1.58
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.63
79.47
4.02
0.01
0.01
0.0
0.01
0.67
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
7.52
97.41
0.03
0.8
92.19
96.6
0.05
0.0
0.08
0.84
0.0
0.01
0.02
0.0
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
39.85
0.01
81.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.04
0.05
0.0
0.0
0.01
1.79
0.0
0.2
0.0
0.0
65.61
100.0
93.05
0.01
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.07
100.0
100.0
71.75
0.0
0.0
0.37
0.0
0.0
0.0
0.0
0.0
0.0
0.03
0.0
9.56
0.01
0.0
0.04
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
32.65
93.8
0.0
37.91
0.0
9.24
0.0
0.05
100.0
0.14
100.0
100.0
69.65
69.22
0.01
0.0
100.0
0.0
0.0
0.0
0.0
0.0
97.62
0.26
100.0
98.02
0.25
0.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
5.73
0.03
0.03
58.75
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.0
0.0
1.74
0.0
0.0
0.0
0.0
2.03
2.03
0.02
0.0
0.0
100.0
80.99
80.99
0.0
0.0
0.25
0.09
1.83
0.03
0.0
0.77
0.14
0.38
98.58
100.0
0.03
4.82
98.44
0.79
0.32
0.02
0.01
8.54
0
0.0
1.62
0.04
0.0
0.02
82.4
83.57
67.03
56.56
0.37
0.14
0.46
0.0
0.24
0.08
3.42
15.15
0.0
0.0
12.05
9.53
95.97
1.83
71.87
0.03
8.46
0.03
0.0
97.93
99.86
97.86
99.86
0.03
75.58
0.14
0.14
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
58.83
81.9
0.0
0.0
0.0
0.0
0.0
100.0
100.0
0.0
0.59
1.77
0.15
37.06
12.69
0.67
0.1
100.0
0.08
4.42
0.01
0.03
1.23
0.06
0.09
0.0
46.58
0.03
100.0
0.04
0.58
57.48
0.33
58.65
0.01
0.15
0.4
0.67
0.04
0.01
92.04
0.03
0.0
0.0
0.36
0.24
0.23
0.03
0.0
100.0
100.0
100.0
0.03
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.67
0.61
3.71
100.0
65.81
86.07
1.65
100.0
13.5
71.78
71.72
0.0
0.0
0.0
0.0
99.43
0.01
11.86
0.0
1.83
0.94
43.71
96.08
100.0
100.0
0.45
93.65
0.03
0.67
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.03
80.34
0.0
12.05
0.14
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
100.0
1.81
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.08
0.01
0.0
0.0
0.0
0.0
0.0
1.82
0
4.04
0.02
0.03
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.27
0.03
0.0
0.0
0.0
0.0
100.0
38.29
100.0
55.49
100.0
0.67
0.01
0.67
1.83
0.0
0.0
0.0
100.0
0.0
0.0
0.01
0.01
11.73
0.01
0.06
24.93
0.0
100.0
0.0
100.0
100.0
100.0
28.65
28.65
100.0
0.67
35.25
32.92
32.25
32.08
0.0
92.6
0.0
0.0
0.0
0.0
0.0
0.2
0.03
0.13
0.02
81.87
0.0
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03
0.74
0.67
99.45
97.31
0.67
0.0
0.0
10.23
0.01
0.03
0.0
0.19
12.14
0.0
0.0
0.0
0.0
0.0
0.0
93.24
97.48
100.0
98.94
0.22
0.02
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0
0.0
0.0
0.67
0.1
0.67
0.01
0.0
0.11
100.0
0.04
0.0
0.0
96.7
0.07
1.37
0.99
93.65
12.04
0.02
0.0
100.0
3.02
0.05
0.34
100.0
1.7
0.0
0.02
0.0
0.0
0.0
0.0
0.0
1.83
0.0
0.0
0.0
0.21
85.3
0.03
0.0
0.16
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
29.88
0.12
17.75
92.06
0.0
100.0
0.18
0.23
24.41
0.13
0.0
0.02
79.44
5.09
100.0
1.27
0.0
100.0
0.67
0.07
1.83
98.5
53.6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
70.36
2.35
0.02
1.83
0
31.23
0.15
93.44
0.27
24.05
0.0
0.0
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
78.66
0.0
0.0
0.0
85.14
84.97
81.41
96.85
0.0
0.88
94.89
0.67
0.0
0.25
0.24
1.23
0.0
0.25
5.62
0.67
0.25
0.03
0.03
0.25
0.25
0.25
0.25
0.25
0.25
79.79
0.0
0.03
0.25
0.25
100.0
0.03
0.03
0.03
0.03
16.69
0.67
100.0
0.03
0.25
0.25
0.03
0.03
1.83
0.03
0.25
0.25
0.25
0.03
0.03
0.03
0.01
0.67
11.65
0.03
1.54
0.0
0.0
5.1
0.01
0.0
0.0
0.0
0.67
0.0
100.0
4.47
1.83
0.03
0.03
0.0
0.0
0.0
1.73
0.25
0.24
0.25
0.03
1.42
7.98
0.05
0
100.0
57.21
0.0
0.03
0
0.0
0.03
0.03
0.03
100.0
8.72
0.03
98.75
97.09
0.0
0.02
0.03
0.03
100.0
0.0
0.0
0.0
0.0
0.0
0.02
100.0
0.0
0.0
0.0
1.82
100.0
0.0
0.0
0.03
0.67
0.07
0.07
0.07
3.42
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
13.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03
0.01
0.25
1.83
90.47
0.0
77.02
0.0
0.0
0.0
0.46
0.0
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0
31.96
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
100.0
0.5
0.67
21.19
45.97
0.92
1.83
1.83
1.83
1.83
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
94.33
0.0
0.01
100.0
0.0
0.0
0.11
0.0
25.67
0.0
80.57
0.0
0.0
0.0
0.0
0.61
89.12
5.04
5.25
0.0
54.24
0.02
23.95
0.0
0.0
0.0
65.09
0.03
0.25
0.5
0.5
0.5
0.5
0.5
0.5
1.83
66.76
0.14
0.0
0.0
0.0
0.0
0.0
0.0
1.98
0.0
0.22
0.22
4.2
0.0
0.0
0.0
0.0
0.0
0.0
0.06
1.44
0.0
96.41
0.67
0.67
0.0
0.0
0.03
0.03
2.83
100.0
100.0
100.0
0.0
0.0
0.01
99.92
97.04
98.69
99.74
9.68
9.56
5.2
0.01
1.42
1.73
35.35
0.67
0.25
0.37
0.01
0.01
0.0
0.24
0.03
4.14
0.0
11.29
0.25
0.03
0.22
86.12
0.0
36.79
40.66
0.01
0.0
0.0
0.0
0.0
0.0
0.0
13.53
28.65
0.6
0
0.0
0.03
0.03
15.36
0.67
2.42
0.67
0.67
0.03
0.03
0.03
0.03
67.9
5.34
0.18
0.18
2.43
0.02
100.0
0.67
100.0
0.03
0.03
0.37
0
1.2
18.66
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
93.8
0.0
0.0
92.08
0.0
71.74
20.19
0.0
0.02
0.09
0.01
73.35
81.82
0.37
0.01
0.03
98.04
0.03
0.03
0.0
0.0
0.01
0.01
0.0
0.0
0.01
1.83
1.83
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.0
0.0
0.0
0.01
0.46
2.33
0.09
0.09
0.0
0.0
0.0
0.0
2.08
99.9
0.19
93.31
0.0
0.0
0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.83
0.0
100.0
66.99
8.21
94.83
0.14
0.03
1.74
0.0
0.76
0.76
0.74
0.74
0.09
57.99
100.0
0.67
99.0
0.67
0.0
0.0
0.07
0.0
100.0
0.01
100.0
0.03
0.0
1.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03
0.0
89.49
0.0
0.0
0.0
99.85
0.03
0.02
0.04
0.67
0.17
98.95
0.03
0.0
0.0
97.13
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.67
0.03
0.0
0.0
0
0.0
0.0
0.0
1.38
0.92
0.01
0.0
57.12
4.2
99.53
0.0
0.0
0.0
0.0
0.0
0.0
0.03
1.72
6.46
80.25
0.53
0.0
0.0
99.93
0.0
5.53
3.33
0.47
83.3
0.01
0.01
0.21
0.21
0.03
0.03
0.03
0.0
0.03
0.0
0.0
0.0
99.99
93.03
46.58
0.03
100.0
0.07
98.46
1.8
100.0
0.55
5.03
0.02
0.17
32.33
100.0
100.0
0.0
0.0
0.09
81.87
99.65
0.03
4.22
91.62
5.18
91.84
0.08
0.41
0.03
100.0
100.0
0.0
4.98
0.09
1.83
0.0
0.0
0
95.51
0.0
0.0
36.37
4.27
0.0
0.0
0.25
0.25
0.03
0.0
0.25
0.03
50.66
99.25
1.82
99.8
0.0
0.0
0.0
100.0
99.49
1.83
93.54
0.07
97.68
0.0
100.0
0.66
9.26
13.18
0.0
0.67
0.0
0.03
23.47
0.0
0.0
0.0
67.03
0.0
0.0
0.0
0.0
0.0
0.0
99.79
90.31
0.0
0.0
0.0
0.57
0.47
0.0
13.53
2.73
0.07
0.25
1.53
0.01
100.0
0.02
0.0
0.0
0.0
0.0
0.0
0.0
1.83
0.0
0.0
0.0
0.0
0.0
0.0
0.06
18.19
0.0
0.03
58.07
95.34
0.0
0.05
72.85
0.0
0.23
0.0
0.03
0.0
97.65
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.67
0.0
0.05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.19
93.23
50.71
0.02
0.0
0.0
0.0
0.0
0.66
0.0
0.0
100.0
33.57
0.1
0.1
0.0
100.0
0.0
100.0
0.0
0
1.83
0.0
0.0
98.01
87.55
86.89
100.0
100.0
100.0
100.0
0.0
0.0
100.0
0.0
0.0
0.0
0.0
0.0
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
8.21
11.89
0.24
0.75
0.67
0.67
0.0
0.0
0.0
0.03
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03
0.51
13.22
0.03
1.03
0.02
0.0
0.0
0.02
12.0
76.06
0.0
0.0
0.01
0.0
0.0
0.0
0.0
0.0
0.67
0.0
0.01
0.0
0.05
0.0
13.91
89.95
68.1
99.19
6.81
0.89
0.03
0.0
0.03
43.86
53.73
0.0
0.0
0.0
0.03
0.0
0.0
0.89
0.61
99.66
100.0
100.0
0.0
