work_id,work_description,category,mp_name,constituency,ida,recommended_amount,final_amount,recommendation_date,completed_date,has_images,state,house,work_id_completed,work_id_recommended,has_images_recommended
186498,1 CCTV Camera,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),125000.0,125000.0,2025-03-25T00:00:00.000Z,2025-08-09T00:00:00.000Z,True,Bihar,Lok Sabha,186498,1209,True
186501,2 CCTV Camera,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),250000.0,250000.0,2025-03-25T00:00:00.000Z,2025-07-08T00:00:00.000Z,True,Bihar,Lok Sabha,186501,1202,True
186486,2 CCTV Camera,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),250000.0,250000.0,2025-03-25T00:00:00.000Z,2025-08-09T00:00:00.000Z,True,Bihar,Lok Sabha,186486,1210,True
186500,2 CCTV Camera,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),250000.0,250000.0,2025-03-25T00:00:00.000Z,2025-08-09T00:00:00.000Z,True,Bihar,Lok Sabha,186500,1211,True
186607,4 CCTV Camera install under the area of Dumra Police station.,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),500000.0,500000.0,2025-03-26T00:00:00.000Z,2025-08-09T00:00:00.000Z,True,Bihar,Lok Sabha,186607,1212,True
186609,4 CCTV Camera install under the area of Town Police station,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),500000.0,500000.0,2025-03-26T00:00:00.000Z,2025-08-09T00:00:00.000Z,True,Bihar,Lok Sabha,186609,1213,True
185274,Area under Sursand police station 2 Camera,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),250000.0,250000.0,2025-03-21T00:00:00.000Z,2025-07-08T00:00:00.000Z,True,Bihar,Lok Sabha,185274,1176,True
185278,Install 04 CCTV camera,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),500000.0,500000.0,2025-03-21T00:00:00.000Z,2025-07-08T00:00:00.000Z,True,Bihar,Lok Sabha,185278,1177,True
186482,,Normal/Others,DEVESH CHANDRA THAKUR,SITAMARHI,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),250000.0,250000.0,2025-03-25T00:00:00.000Z,2025-08-09T00:00:00.000Z,True,Bihar,Lok Sabha,186482,1200,True
145314,"Construction of Drainage in front of Belva Middle School  in Belva Khas, Under Turkaulia Block, Dist. East Champaran, Bihar",Normal/Others,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),1490039.0,1490039.0,2024-10-03T00:00:00.000Z,2025-04-28T00:00:00.000Z,False,Maharashtra,Rajya Sabha,145314,851,False
223393,"Construction of PCC Road from house of Shri Ajay Sah towards Nahar Khand in Village and Panchayat Patkholi, Block Kateya, District Gopalganj, Bihar.",Normal/Others,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),1095754.0,1095754.0,2025-07-30T00:00:00.000Z,2025-09-27T00:00:00.000Z,True,Maharashtra,Rajya Sabha,223393,1478,True
145310,"Construction of PCC Road from Shri Gobardhan Rai Chimney to residence of Kabil Mahotoo in Village Bela Chapra, Panchayat Semra, under Banjariya Prakhand, District East Champaran, Bihar",Normal/Others,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),1497154.0,1497154.0,2024-10-03T00:00:00.000Z,2025-01-16T00:00:00.000Z,False,Maharashtra,Rajya Sabha,145310,849,False
223390,"Construction of PCC Road from the field of Shri Kamleshwar Rai to field of Shri Subhash Rai in Village and Panchayat Patkholi, Block Kateya, District Gopalganj, Bihar.",Normal/Others,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),1297991.0,1297991.0,2025-07-30T00:00:00.000Z,2025-10-18T00:00:00.000Z,True,Maharashtra,Rajya Sabha,223390,1475,True
223392,"Construction of PCC Road from the field of Shri Rumali Baitha towards Rupachak in Village and Panchayat Patkholi, Block Kateya, District Gopalganj, Bihar.",Normal/Others,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),1298116.0,1298116.0,2025-07-30T00:00:00.000Z,2025-10-18T00:00:00.000Z,True,Maharashtra,Rajya Sabha,223392,1477,True
223391,"Construction of PCC Road from the Residence of Shri Johi Miya to Shri Haider Miya in Village and Panchayat Patkholi, Block Kateya, District Gopalganj, Bihar.",Normal/Others,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),1297928.0,1297928.0,2025-07-30T00:00:00.000Z,2025-10-03T00:00:00.000Z,True,Maharashtra,Rajya Sabha,223391,1476,True
145311,"Part -2 PCC Construction work of Brick Soling Road from Shri Gobardhan Rai Chimney to residence of Kabil Mahotoo in Village Bela Chapra, Panchayat Semra, under Banjariya Prakhand, District East Champaran, Bihar",Normal/Others,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),994403.0,994403.0,2024-10-03T00:00:00.000Z,2025-01-16T00:00:00.000Z,False,Maharashtra,Rajya Sabha,145311,850,False
145315,"PCC Road Construction work of Brick Soling Road in Village Jhakiya to Khagaon Road in Village Bela Chapra, Panchayat Semra, under Banjariya Prakhand, District East Champaran, Bihar",Normal/Others,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),998138.0,998138.0,2024-10-03T00:00:00.000Z,2025-02-27T00:00:00.000Z,False,Maharashtra,Rajya Sabha,145315,852,False
228869,Construction of under ground Nali from A.K. Shreewastav house to Ashok Singh house at Sultanpur,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),729948.0,729948.0,2025-08-25T00:00:00.000Z,2026-01-14T00:00:00.000Z,True,Haryana,Lok Sabha,228869,1543,True
243525,Purchase and providing of sports equipments to GP,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Charkhi Dadri(Deputy Commissioner Charkhi Dadri_IDA),500000.0,498786.0,2025-10-24T00:00:00.000Z,2025-12-31T00:00:00.000Z,False,Haryana,Lok Sabha,243525,243526,False
189740,Purchase and providing one Ambulance to GP for Sick and injured animals for use of Gaushala,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),1000000.0,1000000.0,2025-04-07T00:00:00.000Z,2025-09-03T00:00:00.000Z,False,Haryana,Lok Sabha,189740,189741,False
228833,Purchase and providing one tractor (21-25 HP) to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),400000.0,380000.0,2025-12-23T00:00:00.000Z,2025-12-14T00:00:00.000Z,False,Haryana,Lok Sabha,228833,255136,False
243503,Purchase and providing one tractor (21-25 HP) to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),400000.0,380000.0,2026-01-27T00:00:00.000Z,2025-12-15T00:00:00.000Z,False,Haryana,Lok Sabha,243503,262184,False
243505,Purchase and providing one tractor (21-25 HP) to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),400000.0,380000.0,2026-01-27T00:00:00.000Z,2025-12-15T00:00:00.000Z,False,Haryana,Lok Sabha,243505,262185,False
231526,Purchase and providing one tractor (21-25) HP to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),400000.0,380000.0,2025-10-24T00:00:00.000Z,2025-12-14T00:00:00.000Z,False,Haryana,Lok Sabha,231526,243561,False
244093,Purchase and providing one tractor (21-25) HP to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),400000.0,380000.0,2025-12-12T00:00:00.000Z,2025-12-15T00:00:00.000Z,False,Haryana,Lok Sabha,244093,253595,False
253596,Purchase and providing one tractor (21-25) HP to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Charkhi Dadri(Deputy Commissioner Charkhi Dadri_IDA),400000.0,380000.0,2026-01-27T00:00:00.000Z,2025-12-31T00:00:00.000Z,False,Haryana,Lok Sabha,253596,262159,False
253598,Purchase and providing one tractor (21-25) HP to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,MAHENDRAGARH(DEPUTY COMMISSIONER MAHENDRAGARH_IDA),400000.0,380000.0,2026-01-27T00:00:00.000Z,2026-01-29T00:00:00.000Z,False,Haryana,Lok Sabha,253598,262161,False
253591,Purchase and providing one tractor (21-25) HP to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,MAHENDRAGARH(DEPUTY COMMISSIONER MAHENDRAGARH_IDA),400000.0,380000.0,2026-01-27T00:00:00.000Z,2026-01-30T00:00:00.000Z,False,Haryana,Lok Sabha,253591,262162,False
237315,Purchase and providing one tractor (21-25) HP to GP for sanitation purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,MAHENDRAGARH(DEPUTY COMMISSIONER MAHENDRAGARH_IDA),400000.0,380000.0,2026-01-27T00:00:00.000Z,2026-02-02T00:00:00.000Z,False,Haryana,Lok Sabha,237315,262163,False
197753,Purchase and providing one water tanker to GP for drinking water purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),200000.0,180000.0,2025-12-12T00:00:00.000Z,2025-10-16T00:00:00.000Z,False,Haryana,Lok Sabha,197753,253593,False
197754,Purchase and providing one water tanker to GP for drinking water purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Charkhi Dadri(Deputy Commissioner Charkhi Dadri_IDA),200000.0,190000.0,2025-12-12T00:00:00.000Z,2025-12-12T00:00:00.000Z,False,Haryana,Lok Sabha,197754,253594,False
243522,Purchase and providing one water tanker to GP for drinking water purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),200000.0,180000.0,2025-12-12T00:00:00.000Z,2025-12-14T00:00:00.000Z,False,Haryana,Lok Sabha,243522,253597,False
262167,Purchase and providing one water tanker to GP for drinking water purposes,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),200000.0,180000.0,2026-01-27T00:00:00.000Z,2026-04-21T00:00:00.000Z,False,Haryana,Lok Sabha,262167,262166,False
272333,Purchase of Kabddi Mats for GP,Normal/Others,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),500000.0,399885.0,2025-12-26T00:00:00.000Z,2026-04-21T00:00:00.000Z,False,Haryana,Lok Sabha,272333,255635,False
169455,"Repair and renovation of Old Buildings at Shri Bhagwat Bhakti Ashram, Rampura, Rewari",Trust and Society,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,REWARI(District Commissioner Rewari),800000.0,800000.0,2025-01-28T00:00:00.000Z,2026-02-12T00:00:00.000Z,True,Haryana,Lok Sabha,169455,1089,True
186022,"Construction of road, link road in village Shamaspur, Tehsil Samrala, District Ludhiana",Normal/Others,DR DHARAMVIRA GANDHI,PATIALA,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),500000.0,500000.0,2025-03-24T00:00:00.000Z,2025-11-12T00:00:00.000Z,True,Punjab,Lok Sabha,186022,1189,True
80191,Construction of Community Hall,Normal/Others,Dr. Dharmasthala Veerendra Heggade (2022-28),Nominated Rajya Sabha,MYSURU(DEPUTY COMMISSIONER MYSORE_IDA),1500000.0,986986.0,2024-01-11T00:00:00.000Z,2025-03-12T00:00:00.000Z,True,Karnataka,Rajya Sabha,80191,80200,False
174586,Installation of 25 KVA DP with 2 poles with wire in land of shri Musafir Yadav.,Normal/Others,DHARMENDRA YADAV,AZAMGARH,MAU(DISTRICT MAGISTRATE MAU_IDA),199546.0,199546.0,2025-02-08T00:00:00.000Z,2026-01-19T00:00:00.000Z,True,Uttar Pradesh,Lok Sabha,174586,1102,True
139574,HIGH MAST LIGHT KA ADHISTHAPAN,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-05-13T00:00:00.000Z,2025-04-02T00:00:00.000Z,False,Bihar,Lok Sabha,139574,199190,False
150410,HIGH MAST LIGHT KA ADHISTHAPAN,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-05-13T00:00:00.000Z,2025-04-04T00:00:00.000Z,False,Bihar,Lok Sabha,150410,199191,False
165926,HIGH MAST LIGHT KA ADHISTHAPAN,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-05-13T00:00:00.000Z,2025-04-04T00:00:00.000Z,False,Bihar,Lok Sabha,165926,199192,False
139608,HIGH MAST LIGHT KA ADHISTHAPAN,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-05-13T00:00:00.000Z,2025-04-22T00:00:00.000Z,False,Bihar,Lok Sabha,139608,199193,False
139576,HIGH MAST LIGHT KA ADHISTHAPAN,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-05-13T00:00:00.000Z,2025-06-25T00:00:00.000Z,False,Bihar,Lok Sabha,139576,199194,False
139607,HIGH MAST LIGHT KA ADHISTHAPAN-1,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),925000.0,921000.0,2024-09-07T00:00:00.000Z,2025-04-04T00:00:00.000Z,False,Bihar,Lok Sabha,139607,139597,False
165927,HIGH MAST LIGHT KA ADHISTHAPAN-1,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-08-16T00:00:00.000Z,2025-04-04T00:00:00.000Z,False,Bihar,Lok Sabha,165927,227333,False
139604,HIGH MAST LIGHT KA ADHISTHAPAN-1,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-08-16T00:00:00.000Z,2025-04-22T00:00:00.000Z,False,Bihar,Lok Sabha,139604,227334,False
139605,HIGH MAST LIGHT KA ADHISTHAPAN-1,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-08-16T00:00:00.000Z,2025-04-22T00:00:00.000Z,False,Bihar,Lok Sabha,139605,227335,False
139606,HIGH MAST LIGHT KA ADHISTHAPAN-1,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),921000.0,921000.0,2025-08-16T00:00:00.000Z,2025-05-02T00:00:00.000Z,False,Bihar,Lok Sabha,139606,227351,False
165923,PCC DHALAI KARYA,Normal/Others,Dileshwar Kamait ,SUPAUL,MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA),1400000.0,1371604.0,2026-06-24T00:00:00.000Z,2026-01-14T00:00:00.000Z,False,Bihar,Lok Sabha,165923,288982,False
142412,SADAK KA NIRMAN TATHA PCC DHALAI KARYA,Normal/Others,Dileshwar Kamait ,SUPAUL,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),1000000.0,1171823.0,2026-05-21T00:00:00.000Z,2025-06-30T00:00:00.000Z,False,Bihar,Lok Sabha,142412,282762,False
234585,Providing High Mast Light near Santa Bazar,Normal/Others,DR.MALLU RAVI,NAGARKURNOOL,JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA),200000.0,198482.0,2025-09-16T00:00:00.000Z,2026-01-01T00:00:00.000Z,True,Telangana,Lok Sabha,234585,234584,False
200013,tenkar,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),190930.0,190546.0,2025-05-16T00:00:00.000Z,2026-05-14T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200013,200021,False
199965,Yatri Pratikshlaya,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),259942.0,259942.0,2025-05-16T00:00:00.000Z,2026-01-05T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199965,199966,False
199969,Yatri Pratikshlaya,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-05T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199969,282323,False
199972,Yatri Pratikshlaya,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-05T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199972,282324,False
199948,YATRI PRTIKSHALAYA,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),259942.0,259942.0,2025-05-16T00:00:00.000Z,2026-01-05T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199948,199975,False
199947,YATRI PRTIKSHALAYA,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-06T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199947,282530,False
199950,YATRI PRTIKSHALAYA,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-06T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199950,282531,False
199951,YATRI PRTIKSHALAYA,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-06T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199951,282532,False
200242,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-07T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200242,282533,False
200246,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-07T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200246,282622,False
200247,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-07T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200247,282623,False
200248,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-07T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200248,282624,False
200249,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-07T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200249,282625,False
200243,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-08T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200243,282626,False
200244,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-08T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200244,282627,False
200245,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-08T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200245,282628,False
200251,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-08T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200251,282629,False
200252,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-08T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,200252,282630,False
199949,YATRI PRTIKSHALAYA,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-16T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199949,282631,False
199952,YATRI PRTIKSHALAYA,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-21T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199952,282632,False
199961,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-21T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199961,282633,False
199962,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,BETUL(DISTRICT COLLECTOR BETUL_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-01-21T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,199962,282634,False
200250,Yatri Prtikshalaya,Normal/Others,Durga Das Uikey ,BETUL,HARDA(District Collector Harda_IDA),240064.0,259942.0,2026-05-23T00:00:00.000Z,2026-03-10T00:00:00.000Z,False,Madhya Pradesh,Lok Sabha,200250,282635,False
166610,Construction of Boundary wall of cremation Centre at Chak Padla Village,Normal/Others,Shri G.C. Chandrashekhar (2024-30),Sitting Rajya Sabha,KAITHAL(DC CUM NODAL OFFICERS MPLADS),250000.0,207829.0,2025-01-20T00:00:00.000Z,2025-12-31T00:00:00.000Z,False,Karnataka,Rajya Sabha,166610,1064,False
166595,"Construction of community wall at Friends Colony, Kaithal",Normal/Others,Shri G.C. Chandrashekhar (2024-30),Sitting Rajya Sabha,KAITHAL(DC CUM NODAL OFFICERS MPLADS),500000.0,500000.0,2025-01-20T00:00:00.000Z,2026-02-21T00:00:00.000Z,True,Karnataka,Rajya Sabha,166595,1060,True
159255,Construction of Open Gym at Panchayat Khel stadium of Padla Village,Normal/Others,Shri G.C. Chandrashekhar (2024-30),Sitting Rajya Sabha,KAITHAL(DC CUM NODAL OFFICERS MPLADS),350000.0,299774.0,2024-12-17T00:00:00.000Z,2025-12-29T00:00:00.000Z,False,Karnataka,Rajya Sabha,159255,967,False
160668,Construction of Open Gym at Panchayat Play Ground (near on Main firni) of Village Naina,Normal/Others,Shri G.C. Chandrashekhar (2024-30),Sitting Rajya Sabha,KAITHAL(DC CUM NODAL OFFICERS MPLADS),350000.0,294987.0,2024-12-21T00:00:00.000Z,2025-12-29T00:00:00.000Z,False,Karnataka,Rajya Sabha,160668,989,False
195673,Gram Panchayat me Pani tankers hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),163424.0,163424.0,2025-05-02T00:00:00.000Z,2026-03-26T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,195673,195675,False
195692,Gram panchayat me pani tankers hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),163424.0,163424.0,2025-05-02T00:00:00.000Z,2026-03-26T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,195692,195685,False
195674,Gram Panchayat me Pani tankers hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),163424.0,163424.0,2025-05-02T00:00:00.000Z,2026-03-27T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,195674,195686,False
195676,Gram Panchayat me Pani tankers hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),163424.0,163424.0,2025-05-02T00:00:00.000Z,2026-03-27T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,195676,195688,False
195677,Gram panchayat me pani tankers hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),163424.0,163424.0,2025-05-02T00:00:00.000Z,2026-03-27T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,195677,195929,False
195678,Gram panchayat me pani tankers hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),163424.0,163424.0,2025-05-02T00:00:00.000Z,2026-03-27T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,195678,195930,False
195679,Gram panchayat me pani tankers hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),163424.0,163424.0,2025-05-04T00:00:00.000Z,2026-03-27T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,195679,196551,False
196570,Gram panchayat me PCC Road hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),500000.0,499500.0,2025-05-09T00:00:00.000Z,2025-12-19T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,196570,196571,False
196572,Gram panchayat me PCC Road hetu,Normal/Others,Ganesh Singh,SATNA,SATNA(DISTRICT COLLECTOR SATNA_IDA),500000.0,499800.0,2025-05-09T00:00:00.000Z,2026-02-17T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,196572,196573,False
